t,x,y
132.63366035439958,-1.9982778325889374,-35.04605685717353
132.6716860597764,-2.0048777154009523,-35.03336946922063
132.70971176515323,-2.011474948942392,-35.020635787763396
132.74773747053007,-2.0180695216905953,-35.00785578079192
132.7857631759069,-2.024661422093781,-34.99502941614631
132.82378888128375,-2.031250638570886,-34.9821566615166
132.86181458666059,-2.0378371595114513,-34.96923748444188
132.8998402920374,-2.0444209732753773,-34.956271852309975
132.93786599741424,-2.051002068192772,-34.94325973235674
132.97589170279107,-2.057580432563842,-34.930201091666014
133.0139174081679,-2.0641560546585542,-34.91709589716831
133.05194311354475,-2.070728922716652,-34.90394411564139
133.0899688189216,-2.077299024947363,-34.89074571370886
133.12799452429843,-2.083866349529217,-34.877500657839505
133.16602022967524,-2.0904308846099284,-34.86420891434841
133.20404593505208,-2.0969926183061722,-34.8508704493943
133.24207164042892,-2.1035515387034387,-34.83748522897997
133.28009734580576,-2.1101076338557965,-34.82405321895195
133.3181230511826,-2.1166608917857332,-34.81057438499983
133.35614875655943,-2.1232113004840096,-34.79704869265546
133.39417446193627,-2.129758847909397,-34.783476107292685
133.43220016731308,-2.1363035219885806,-34.76985659412692
133.47022587268992,-2.1428453106158982,-34.75619011821403
133.50825157806676,-2.149384201653165,-34.74247664445119
133.5462772834436,-2.1559201829295436,-34.72871613757304
133.58430298882044,-2.1624532422412654,-34.714908562155415
133.62232869419728,-2.1689833673515264,-34.701053882612214
133.66035439957412,-2.175510545990166,-34.68715206319498
133.69838010495093,-2.1820347658536345,-34.67320306799343
133.73640581032777,-2.1885560146046648,-34.659206860933324
133.7744315157046,-2.1950742798721827,-34.64516340577751
133.81245722108144,-2.201589549251028,-34.631072666124226
133.85048292645828,-2.2081018103017627,-34.61693460540696
133.88850863183512,-2.214611050550494,-34.602749186893206
133.92653433721196,-2.2211172574886957,-34.588516373685216
133.96456004258877,-2.2276204185729647,-34.57423612871823
134.0025857479656,-2.2341205212248023,-34.55990841476036
134.04061145334245,-2.24061755283054,-34.54553319441176
134.0786371587193,-2.247111500740942,-34.531110430104256
134.11666286409613,-2.2536023522711157,-34.51664008410075
134.15468856947297,-2.260090094700247,-34.50212211849502
134.19271427484978,-2.2665747152714717,-34.48755649520854
